target_method,graph_coverage,graph_coverage_info
org.apache.commons.math.util.ResizableDoubleArray.discardExtremeElements.509,1.0,"NodeCoverage [id=1, node[3,IF_ICMPLE,line 509], decis={node[20,ILOAD_1,line 513],node[4,GETSTATIC,line 510]}, covered=true, coveredBranches={20,4}]
NodeCoverage [id=10, node[21,IFGE,line 513], decis={node[32,ALOAD_0,line 519],node[22,GETSTATIC,line 514]}, covered=true, coveredBranches={32,22}]
NodeCoverage [id=17, node[39,IFEQ,line 520], decis={node[46,ALOAD_0,line 522],node[40,ALOAD_0,line 520]}, covered=true, coveredBranches={46,40}]
NodeCoverage [id=21, node[48,IFEQ,line 522], decis={node[51,RETURN,line 525],node[49,ALOAD_0,line 523]}, covered=true, coveredBranches={49,51}]"
org.apache.commons.math.util.ResizableDoubleArray.getElement.592,1.0,"NodeCoverage [id=1, node[3,IF_ICMPLT,line 592], decis={node[22,ILOAD_1,line 596],node[4,GETSTATIC,line 593]}, covered=true, coveredBranches={22,4}]
NodeCoverage [id=10, node[23,IFLT,line 596], decis={node[32,GETSTATIC,line 599],node[24,ALOAD_0,line 597]}, covered=true, coveredBranches={32,24}]"
org.apache.commons.math.util.OpenIntToDoubleHashMap.get.184,0.25,"NodeCoverage [id=4, node[12,IFEQ,line 186], decis={node[18,ALOAD_0,line 190],node[13,ALOAD_0,line 187]}, covered=true, coveredBranches={18}]
NodeCoverage [id=7, node[22,IFNE,line 190], decis={node[26,ILOAD_3,line 194],node[23,ALOAD_0,line 191]}, covered=true, coveredBranches={23}]
NodeCoverage [id=13, node[35,IFEQ,line 195], decis={node[60,ALOAD_0,line 203],node[36,ILOAD,line 196]}, covered=false, coveredBranches={}]
NodeCoverage [id=18, node[49,IFEQ,line 198], decis={node[55,ILOAD,line 195],node[50,ALOAD_0,line 199]}, covered=false, coveredBranches={}]"
org.apache.commons.math.util.OpenIntToDoubleHashMap.containsKey.214,0.25,"NodeCoverage [id=4, node[12,IFEQ,line 216], decis={node[15,ALOAD_0,line 220],node[13,ICONST_1,line 217]}, covered=true, coveredBranches={15}]
NodeCoverage [id=7, node[19,IFNE,line 220], decis={node[22,ILOAD_3,line 224],node[20,ICONST_0,line 221]}, covered=true, coveredBranches={20}]
NodeCoverage [id=13, node[31,IFEQ,line 225], decis={node[53,ICONST_0,line 233],node[32,ILOAD,line 226]}, covered=false, coveredBranches={}]
NodeCoverage [id=18, node[45,IFEQ,line 228], decis={node[48,ILOAD,line 225],node[46,ICONST_1,line 229]}, covered=false, coveredBranches={}]"
org.apache.commons.math.util.OpenIntToDoubleHashMap.remove.358,0.25,"NodeCoverage [id=4, node[12,IFEQ,line 360], decis={node[17,ALOAD_0,line 364],node[13,ALOAD_0,line 361]}, covered=true, coveredBranches={17}]
NodeCoverage [id=9, node[21,IFNE,line 364], decis={node[25,ILOAD_3,line 368],node[22,ALOAD_0,line 365]}, covered=true, coveredBranches={22}]
NodeCoverage [id=15, node[34,IFEQ,line 369], decis={node[58,ALOAD_0,line 377],node[35,ILOAD,line 370]}, covered=false, coveredBranches={}]
NodeCoverage [id=20, node[48,IFEQ,line 372], decis={node[53,ILOAD,line 369],node[49,ALOAD_0,line 373]}, covered=false, coveredBranches={}]"
org.apache.commons.math.util.OpenIntToDoubleHashMap.put.414,1.0,"NodeCoverage [id=3, node[10,IFGE,line 417], decis={node[21,ALOAD_0,line 422],node[11,ILOAD,line 418]}, covered=true, coveredBranches={21,11}]
NodeCoverage [id=8, node[37,IFEQ,line 425], decis={node[55,DLOAD,line 432],node[38,ALOAD_0,line 426]}, covered=true, coveredBranches={55,38}]
NodeCoverage [id=11, node[46,IFEQ,line 427], decis={node[49,ALOAD_0,line 430],node[47,ALOAD_0,line 428]}, covered=true, coveredBranches={49,47}]"
org.apache.commons.math.util.OpenIntToDoubleHashMap.growTable.441,1.0,"NodeCoverage [id=2, node[34,IF_ICMPGE,line 451], decis={node[66,ALOAD_0,line 461],node[35,ALOAD,line 452]}, covered=true, coveredBranches={66,35}]
NodeCoverage [id=4, node[39,IF_ICMPNE,line 452], decis={node[64,IINC,line 451],node[40,ALOAD_2,line 453]}, covered=true, coveredBranches={40,64}]"
org.apache.commons.math.util.OpenIntToDoubleHashMap.findInsertionIndex.276,1.0,"NodeCoverage [id=3, node[10,IFNE,line 278], decis={node[13,ALOAD_1,line 280],node[11,ILOAD,line 279]}, covered=true, coveredBranches={11,13}]
NodeCoverage [id=6, node[17,IF_ICMPNE,line 280], decis={node[26,ILOAD,line 284],node[18,ALOAD_0,line 280]}, covered=true, coveredBranches={26,18}]
NodeCoverage [id=8, node[22,IF_ICMPNE,line 280], decis={node[26,ILOAD,line 284],node[23,ILOAD,line 281]}, covered=true, coveredBranches={26,23}]
NodeCoverage [id=15, node[35,IF_ICMPNE,line 286], decis={node[59,ALOAD_1,line 298],node[36,ILOAD,line 288]}, covered=true, coveredBranches={59,36}]
NodeCoverage [id=19, node[52,IF_ICMPNE,line 292], decis={node[59,ALOAD_1,line 298],node[53,ALOAD_0,line 292]}, covered=true, coveredBranches={59,53}]
NodeCoverage [id=21, node[57,IF_ICMPNE,line 292], decis={node[36,ILOAD,line 288],node[58,GOTO,line 293]}, covered=true, coveredBranches={58,36}]
NodeCoverage [id=24, node[62,IFNE,line 298], decis={node[65,ALOAD_1,line 300],node[63,ILOAD,line 299]}, covered=true, coveredBranches={63,65}]
NodeCoverage [id=27, node[69,IF_ICMPNE,line 300], decis={node[73,ILOAD,line 306],node[70,ILOAD,line 303]}, covered=true, coveredBranches={73,70}]
NodeCoverage [id=35, node[86,IFNE,line 311], decis={node[89,ALOAD_1,line 313],node[87,ILOAD,line 312]}, covered=true, coveredBranches={87,89}]
NodeCoverage [id=38, node[93,IF_ICMPNE,line 313], decis={node[102,ILOAD,line 317],node[94,ALOAD_0,line 313]}, covered=true, coveredBranches={94,102}]
NodeCoverage [id=40, node[98,IF_ICMPNE,line 313], decis={node[102,ILOAD,line 317],node[99,ILOAD,line 314]}, covered=true, coveredBranches={99,102}]"
org.apache.commons.math.analysis.interpolation.LoessInterpolator.checkStrictlyIncreasing.456,1.0,"NodeCoverage [id=2, node[5,IF_ICMPGE,line 456], decis={node[56,RETURN,line 463],node[6,ILOAD_1,line 457]}, covered=true, coveredBranches={56,6}]
NodeCoverage [id=4, node[8,IF_ICMPLT,line 457], decis={node[54,IINC,line 456],node[9,ALOAD_0,line 457]}, covered=true, coveredBranches={9,54}]
NodeCoverage [id=6, node[18,IFLT,line 457], decis={node[54,IINC,line 456],node[19,NEW,line 459]}, covered=true, coveredBranches={19,54}]"
org.apache.commons.math.analysis.interpolation.MicrosphereInterpolatingFunction.value.190,1.0,"NodeCoverage [id=7, node[11,IFEQ,line 193], decis={node[19,ALOAD_0,line 198],node[12,ALOAD_3,line 193]}, covered=true, coveredBranches={12,19}]
NodeCoverage [id=19, node[26,IFEQ,line 198], decis={node[80,DCONST_0,line 218],node[27,ALOAD_3,line 198]}, covered=true, coveredBranches={27,80}]
NodeCoverage [id=33, node[45,IFGE,line 204], decis={node[51,ALOAD_0,line 210],node[46,ALOAD,line 207]}, covered=true, coveredBranches={46,51}]
NodeCoverage [id=44, node[57,IFEQ,line 210], decis={node[79,GOTO,line 215],node[58,ALOAD,line 210]}, covered=true, coveredBranches={79,58}]
NodeCoverage [id=61, node[90,IFEQ,line 220], decis={node[117,DLOAD_3,line 229],node[91,ALOAD,line 220]}, covered=true, coveredBranches={91,117}]
NodeCoverage [id=69, node[102,IFNULL,line 223], decis={node[116,GOTO,line 227],node[103,DLOAD_3,line 224]}, covered=true, coveredBranches={103,116}]"
org.apache.commons.math.analysis.interpolation.SmoothingBicubicSplineInterpolator.interpolate.54,1.0,"NodeCoverage [id=1, node[2,IFEQ,line 54], decis={node[9,GETSTATIC,line 55],node[3,ALOAD_2,line 54]}, covered=true, coveredBranches={9,3}]
NodeCoverage [id=3, node[5,IFEQ,line 54], decis={node[9,GETSTATIC,line 55],node[6,ALOAD_3,line 54]}, covered=true, coveredBranches={6,9}]
NodeCoverage [id=5, node[8,IFNE,line 54], decis={node[14,ALOAD_1,line 57],node[9,GETSTATIC,line 55]}, covered=true, coveredBranches={14,9}]
NodeCoverage [id=10, node[18,IF_ICMPEQ,line 57], decis={node[27,ALOAD_1,line 61],node[19,NEW,line 58]}, covered=true, coveredBranches={27,19}]
NodeCoverage [id=20, node[49,IF_ICMPGE,line 72], decis={node[84,NEW,line 82],node[50,ALOAD_3,line 73]}, covered=true, coveredBranches={50,84}]
NodeCoverage [id=22, node[55,IF_ICMPEQ,line 73], decis={node[65,ICONST_0,line 77],node[56,NEW,line 74]}, covered=true, coveredBranches={65,56}]
NodeCoverage [id=28, node[69,IF_ICMPGE,line 77], decis={node[82,IINC,line 72],node[70,ALOAD,line 78]}, covered=true, coveredBranches={82,70}]
NodeCoverage [id=35, node[95,IF_ICMPGE,line 87], decis={node[107,ILOAD,line 93],node[96,ALOAD,line 88]}, covered=true, coveredBranches={107,96}]
NodeCoverage [id=41, node[115,IF_ICMPGE,line 94], decis={node[139,ILOAD,line 103],node[116,ALOAD,line 95]}, covered=true, coveredBranches={116,139}]
NodeCoverage [id=44, node[124,IF_ICMPGE,line 96], decis={node[137,IINC,line 94],node[125,ALOAD,line 97]}, covered=true, coveredBranches={125,137}]
NodeCoverage [id=51, node[146,IF_ICMPGE,line 104], decis={node[158,ILOAD,line 110],node[147,ALOAD,line 105]}, covered=true, coveredBranches={158,147}]
NodeCoverage [id=57, node[166,IF_ICMPGE,line 111], decis={node[190,ILOAD,line 119],node[167,ALOAD,line 112]}, covered=true, coveredBranches={190,167}]
NodeCoverage [id=60, node[175,IF_ICMPGE,line 113], decis={node[188,IINC,line 111],node[176,ALOAD,line 114]}, covered=true, coveredBranches={176,188}]
NodeCoverage [id=67, node[198,IF_ICMPGE,line 120], decis={node[223,ILOAD,line 128],node[199,ALOAD,line 121]}, covered=true, coveredBranches={223,199}]
NodeCoverage [id=72, node[208,IF_ICMPGE,line 122], decis={node[221,IINC,line 120],node[209,ALOAD,line 123]}, covered=true, coveredBranches={209,221}]
NodeCoverage [id=79, node[231,IF_ICMPGE,line 129], decis={node[256,ILOAD,line 137],node[232,ALOAD,line 130]}, covered=true, coveredBranches={256,232}]
NodeCoverage [id=84, node[241,IF_ICMPGE,line 131], decis={node[254,IINC,line 129],node[242,ALOAD,line 132]}, covered=true, coveredBranches={254,242}]
NodeCoverage [id=91, node[264,IF_ICMPGE,line 138], decis={node[336,NEW,line 151],node[265,ALOAD_0,line 139]}, covered=true, coveredBranches={265,336}]
NodeCoverage [id=98, node[278,IF_ICMPGE,line 141], decis={node[334,IINC,line 138],node[279,ALOAD_0,line 142]}, covered=true, coveredBranches={334,279}]"
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction.isStrictlyIncreasing.217,1.0,"NodeCoverage [id=2, node[5,IF_ICMPGE,line 217], decis={node[20,ICONST_1,line 222],node[6,ALOAD_0,line 218]}, covered=true, coveredBranches={6,20}]
NodeCoverage [id=4, node[15,IFLT,line 218], decis={node[18,IINC,line 217],node[16,ICONST_0,line 219]}, covered=true, coveredBranches={16,18}]"
org.apache.commons.math.analysis.solvers.RiddersSolver.solve.178,1.0,"NodeCoverage [id=5, node[15,IFNE,line 184], decis={node[18,DLOAD,line 187],node[16,DLOAD_2,line 185]}, covered=true, coveredBranches={18,16}]
NodeCoverage [id=8, node[21,IFNE,line 187], decis={node[24,ALOAD_0,line 190],node[22,DLOAD,line 188]}, covered=true, coveredBranches={22,24}]
NodeCoverage [id=14, node[36,IF_ICMPGT,line 194], decis={node[178,NEW,line 245],node[37,LDC2_W,line 196]}, covered=true, coveredBranches={178,37}]
NodeCoverage [id=20, node[52,IFGT,line 198], decis={node[60,DCONST_1,line 202],node[53,ALOAD_0,line 199]}, covered=true, coveredBranches={53,60}]
NodeCoverage [id=39, node[106,IFGT,line 210], decis={node[114,DLOAD,line 214],node[107,ALOAD_0,line 211]}, covered=true, coveredBranches={107,114}]
NodeCoverage [id=46, node[119,IFGT,line 214], decis={node[127,DLOAD,line 221],node[120,ALOAD_0,line 215]}, covered=true, coveredBranches={120,127}]
NodeCoverage [id=51, node[130,IFLE,line 221], decis={node[153,DLOAD,line 232],node[131,DLOAD,line 222]}, covered=true, coveredBranches={131,153}]
NodeCoverage [id=57, node[138,IFNE,line 222], decis={node[144,DLOAD,line 226],node[139,DLOAD,line 223]}, covered=true, coveredBranches={139,144}]
NodeCoverage [id=66, node[160,IFNE,line 232], decis={node[166,DLOAD,line 236],node[161,DLOAD,line 233]}, covered=true, coveredBranches={166,161}]"
org.apache.commons.math.analysis.solvers.SecantSolver.solve.162,1.0,"NodeCoverage [id=9, node[23,IFLT,line 176], decis={node[49,DLOAD,line 181],node[24,GETSTATIC,line 177]}, covered=true, coveredBranches={49,24}]
NodeCoverage [id=23, node[62,IF_ICMPGE,line 185], decis={node[181,NEW,line 227],node[63,DLOAD,line 186]}, covered=true, coveredBranches={181,63}]
NodeCoverage [id=29, node[68,IFGE,line 186], decis={node[81,DLOAD,line 194],node[69,DLOAD,line 187]}, covered=true, coveredBranches={81,69}]
NodeCoverage [id=34, node[86,IFGT,line 194], decis={node[94,DLOAD,line 198],node[87,ALOAD_0,line 195]}, covered=true, coveredBranches={94,87}]
NodeCoverage [id=45, node[105,IFGE,line 199], decis={node[113,DLOAD,line 204],node[106,ALOAD_0,line 200]}, covered=true, coveredBranches={106,113}]
NodeCoverage [id=54, node[118,IFLE,line 204], decis={node[124,DLOAD,line 208],node[119,LDC2_W,line 206]}, covered=true, coveredBranches={119,124}]
NodeCoverage [id=59, node[159,IFLE,line 219], decis={node[162,ICONST_0,line 219],node[160,ICONST_1,line 219]}, covered=true, coveredBranches={160,162}]
NodeCoverage [id=62, node[166,IFLE,line 219], decis={node[169,ICONST_0,line 219],node[167,ICONST_1,line 219]}, covered=true, coveredBranches={167,169}]
NodeCoverage [id=64, node[170,IF_ICMPNE,line 219], decis={node[175,DLOAD,line 224],node[171,DLOAD,line 221]}, covered=true, coveredBranches={175,171}]
NodeCoverage [id=70, node[139,IFLE,line 209], decis={node[144,DLOAD,line 215],node[140,LDC2_W,line 212]}, covered=true, coveredBranches={140,144}]"
org.apache.commons.math.analysis.solvers.BrentSolver.solve.225,1.0,"NodeCoverage [id=9, node[23,IFLE,line 235], decis={node[75,DLOAD,line 248],node[24,DLOAD,line 237]}, covered=true, coveredBranches={75,24}]
NodeCoverage [id=13, node[29,IFGT,line 237], decis={node[37,DLOAD,line 240],node[30,ALOAD_0,line 238]}, covered=true, coveredBranches={37,30}]
NodeCoverage [id=21, node[42,IFGT,line 240], decis={node[50,GETSTATIC,line 245],node[43,ALOAD_0,line 241]}, covered=true, coveredBranches={43,50}]
NodeCoverage [id=37, node[78,IFGE,line 248], decis={node[90,DLOAD,line 253],node[79,ALOAD_0,line 250]}, covered=true, coveredBranches={90,79}]
NodeCoverage [id=42, node[93,IFNE,line 253], decis={node[97,DLOAD,line 256],node[94,DLOAD_2,line 254]}, covered=true, coveredBranches={94,97}]"
org.apache.commons.math.analysis.solvers.BrentSolver.solve.309,1.0,"NodeCoverage [id=2, node[11,IF_ICMPGE,line 313], decis={node[255,NEW,line 397],node[12,DLOAD,line 314]}, covered=true, coveredBranches={12,255}]
NodeCoverage [id=8, node[17,IFGE,line 314], decis={node[30,DLOAD,line 323],node[18,DLOAD,line 316]}, covered=true, coveredBranches={18,30}]
NodeCoverage [id=13, node[35,IFGT,line 323], decis={node[43,DLOAD,line 330],node[36,ALOAD_0,line 327]}, covered=true, coveredBranches={43,36}]
NodeCoverage [id=24, node[60,IFGT,line 333], decis={node[68,DLOAD,line 337],node[61,ALOAD_0,line 334]}, covered=true, coveredBranches={68,61}]
NodeCoverage [id=31, node[72,IFLT,line 337], decis={node[79,LDC2_W,line 340],node[73,DLOAD,line 337]}, covered=true, coveredBranches={79,73}]
NodeCoverage [id=37, node[78,IFGT,line 338], decis={node[86,DLOAD,line 343],node[79,LDC2_W,line 340]}, covered=true, coveredBranches={79,86}]
NodeCoverage [id=42, node[197,IFLE,line 381], decis={node[203,DLOAD,line 383],node[198,DLOAD,line 382]}, covered=true, coveredBranches={203,198}]
NodeCoverage [id=47, node[231,IFLE,line 389], decis={node[234,ICONST_0,line 389],node[232,ICONST_1,line 389]}, covered=true, coveredBranches={234,232}]
NodeCoverage [id=50, node[238,IFLE,line 389], decis={node[241,ICONST_0,line 389],node[239,ICONST_1,line 389]}, covered=true, coveredBranches={239,241}]
NodeCoverage [id=52, node[242,IF_ICMPNE,line 389], decis={node[253,IINC,line 395],node[243,DLOAD_2,line 390]}, covered=true, coveredBranches={243,253}]
NodeCoverage [id=58, node[206,IFLE,line 383], decis={node[214,DLOAD,line 385],node[207,DLOAD,line 384]}, covered=true, coveredBranches={207,214}]
NodeCoverage [id=61, node[217,IFGT,line 385], decis={node[224,ALOAD_1,line 388],node[218,DLOAD,line 386]}, covered=true, coveredBranches={218,224}]
NodeCoverage [id=64, node[93,IFNE,line 349], decis={node[103,DLOAD,line 355],node[94,DLOAD,line 351]}, covered=true, coveredBranches={94,103}]
NodeCoverage [id=67, node[144,IFLE,line 360], decis={node[149,DLOAD,line 363],node[145,DLOAD,line 361]}, covered=true, coveredBranches={145,149}]
NodeCoverage [id=72, node[166,IFGE,line 365], decis={node[176,LDC2_W,line 370],node[167,DLOAD,line 365]}, covered=true, coveredBranches={176,167}]
NodeCoverage [id=76, node[175,IFLT,line 366], decis={node[183,DLOAD,line 373],node[176,LDC2_W,line 370]}, covered=true, coveredBranches={183,176}]"
org.apache.commons.math.analysis.solvers.MullerSolver.solve.205,1.0,"NodeCoverage [id=7, node[25,IFNE,line 213], decis={node[28,DLOAD,line 216],node[26,DLOAD_2,line 214]}, covered=true, coveredBranches={26,28}]
NodeCoverage [id=10, node[31,IFNE,line 216], decis={node[34,LDC2_W,line 221],node[32,DLOAD,line 217]}, covered=true, coveredBranches={34,32}]
NodeCoverage [id=14, node[41,IF_ICMPGT,line 222], decis={node[274,NEW,line 278],node[42,DLOAD,line 227]}, covered=true, coveredBranches={274,42}]
NodeCoverage [id=21, node[111,IFEQ,line 236], decis={node[114,DLOAD,line 236],node[112,DLOAD,line 236]}, covered=true, coveredBranches={112,114}]
NodeCoverage [id=32, node[135,IFGT,line 241], decis={node[143,DLOAD,line 245],node[136,ALOAD_0,line 242]}, covered=true, coveredBranches={143,136}]
NodeCoverage [id=39, node[148,IFGT,line 245], decis={node[156,DLOAD,line 254],node[149,ALOAD_0,line 246]}, covered=true, coveredBranches={156,149}]
NodeCoverage [id=44, node[159,IFGE,line 254], decis={node[170,DLOAD,line 254],node[160,DLOAD,line 254]}, covered=true, coveredBranches={160,170}]
NodeCoverage [id=46, node[169,IFGT,line 254], decis={node[188,ICONST_1,line 254],node[170,DLOAD,line 254]}, covered=true, coveredBranches={170,188}]
NodeCoverage [id=48, node[173,IFLE,line 254], decis={node[184,DLOAD,line 254],node[174,DLOAD,line 254]}, covered=true, coveredBranches={174,184}]
NodeCoverage [id=50, node[183,IFGT,line 254], decis={node[188,ICONST_1,line 254],node[184,DLOAD,line 254]}, covered=true, coveredBranches={184,188}]
NodeCoverage [id=52, node[187,IFNE,line 254], decis={node[190,ICONST_0,line 254],node[188,ICONST_1,line 254]}, covered=true, coveredBranches={190,188}]
NodeCoverage [id=55, node[193,IFNE,line 258], decis={node[233,LDC2_W,line 266],node[194,DLOAD,line 259]}, covered=true, coveredBranches={194,233}]
NodeCoverage [id=57, node[197,IFGE,line 259], decis={node[200,DLOAD,line 259],node[198,DLOAD,line 259]}, covered=true, coveredBranches={200,198}]
NodeCoverage [id=60, node[205,IFGE,line 260], decis={node[208,DLOAD,line 260],node[206,DLOAD,line 260]}, covered=true, coveredBranches={206,208}]
NodeCoverage [id=63, node[213,IFLE,line 261], decis={node[216,DLOAD,line 261],node[214,DLOAD,line 261]}, covered=true, coveredBranches={214,216}]
NodeCoverage [id=66, node[221,IFLE,line 262], decis={node[224,DLOAD,line 262],node[222,DLOAD,line 262]}, covered=true, coveredBranches={224,222}]
NodeCoverage [id=81, node[250,IFNE,line 268], decis={node[256,DLOAD,line 271],node[251,DLOAD,line 269]}, covered=true, coveredBranches={251,256}]"
org.apache.commons.math.analysis.solvers.MullerSolver.solve2.348,1.0,"NodeCoverage [id=7, node[25,IFNE,line 356], decis={node[28,DLOAD,line 357],node[26,DLOAD_2,line 356]}, covered=true, coveredBranches={28,26}]
NodeCoverage [id=10, node[31,IFNE,line 357], decis={node[34,ALOAD_0,line 358],node[32,DLOAD,line 357]}, covered=true, coveredBranches={34,32}]
NodeCoverage [id=16, node[46,IF_ICMPGT,line 361], decis={node[237,NEW,line 413],node[47,DLOAD,line 363]}, covered=true, coveredBranches={47,237}]
NodeCoverage [id=18, node[112,IFLT,line 370], decis={node[134,DLOAD,line 377],node[113,DLOAD,line 372]}, covered=true, coveredBranches={134,113}]
NodeCoverage [id=28, node[128,IFLE,line 374], decis={node[131,DLOAD,line 374],node[129,DLOAD,line 374]}, covered=true, coveredBranches={131,129}]
NodeCoverage [id=32, node[144,IFEQ,line 379], decis={node[171,DLOAD_2,line 388],node[145,DLOAD,line 380]}, covered=true, coveredBranches={171,145}]
NodeCoverage [id=35, node[160,IFEQ,line 383], decis={node[165,DLOAD,line 384],node[161,DLOAD,line 383]}, covered=true, coveredBranches={165,161}]
NodeCoverage [id=37, node[164,IFNE,line 383], decis={node[181,ALOAD_1,line 391],node[165,DLOAD,line 384]}, covered=true, coveredBranches={181,165}]
NodeCoverage [id=48, node[200,IFGT,line 395], decis={node[208,DLOAD,line 399],node[201,ALOAD_0,line 396]}, covered=true, coveredBranches={201,208}]
NodeCoverage [id=55, node[213,IFGT,line 399], decis={node[221,DLOAD,line 405],node[214,ALOAD_0,line 400]}, covered=true, coveredBranches={214,221}]"
org.apache.commons.math.analysis.solvers.LaguerreSolver.solve.226,1.0,"NodeCoverage [id=1, node[2,IFNE,line 226], decis={node[8,ALOAD_1,line 231],node[3,GETSTATIC,line 227]}, covered=true, coveredBranches={8,3}]
NodeCoverage [id=8, node[13,IFNE,line 231], decis={node[16,ALOAD_1,line 232],node[14,DLOAD_2,line 231]}, covered=true, coveredBranches={16,14}]
NodeCoverage [id=13, node[21,IFNE,line 232], decis={node[24,ALOAD_1,line 235],node[22,DLOAD,line 232]}, covered=true, coveredBranches={22,24}]
NodeCoverage [id=19, node[37,IF_ICMPGE,line 237], decis={node[50,NEW,line 240],node[38,ALOAD,line 238]}, covered=true, coveredBranches={50,38}]
NodeCoverage [id=29, node[70,IFEQ,line 242], decis={node[80,ALOAD_0,line 248],node[71,ALOAD_0,line 243]}, covered=true, coveredBranches={71,80}]
NodeCoverage [id=39, node[90,IF_ICMPGE,line 249], decis={node[112,NEW,line 257],node[91,ALOAD_0,line 250]}, covered=true, coveredBranches={91,112}]
NodeCoverage [id=42, node[98,IFEQ,line 250], decis={node[110,IINC,line 249],node[99,ALOAD_0,line 251]}, covered=true, coveredBranches={99,110}]"
org.apache.commons.math.complex.ComplexFormat.format.149,1.0,"NodeCoverage [id=13, node[23,IFGE,line 158], decis={node[43,DLOAD,line 162],node[24,ALOAD_2,line 159]}, covered=true, coveredBranches={43,24}]
NodeCoverage [id=26, node[46,IFGT,line 162], decis={node[50,ALOAD_2,line 163],node[47,DLOAD,line 162]}, covered=true, coveredBranches={47,50}]
NodeCoverage [id=29, node[49,IFEQ,line 162], decis={node[67,ALOAD_2,line 168],node[50,ALOAD_2,line 163]}, covered=true, coveredBranches={67,50}]"
org.apache.commons.math.complex.ComplexFormat.format.188,1.0,"NodeCoverage [id=1, node[4,IFEQ,line 190], decis={node[13,ALOAD_1,line 192],node[5,ALOAD_0,line 191]}, covered=true, coveredBranches={13,5}]
NodeCoverage [id=7, node[15,IFEQ,line 192], decis={node[29,GETSTATIC,line 196],node[16,ALOAD_0,line 193]}, covered=true, coveredBranches={29,16}]"
org.apache.commons.math.complex.Complex.abs.109,0.4,"NodeCoverage [id=2, node[2,IFEQ,line 109], decis={node[5,ALOAD_0,line 113],node[3,LDC2_W,line 110]}, covered=true, coveredBranches={5}]
NodeCoverage [id=6, node[7,IFEQ,line 113], decis={node[10,ALOAD_0,line 117],node[8,LDC2_W,line 114]}, covered=true, coveredBranches={10}]
NodeCoverage [id=13, node[17,IFGE,line 117], decis={node[44,ALOAD_0,line 124],node[18,ALOAD_0,line 118]}, covered=true, coveredBranches={44}]
NodeCoverage [id=15, node[22,IFNE,line 118], decis={node[27,ALOAD_0,line 121],node[23,ALOAD_0,line 119]}, covered=false, coveredBranches={}]
NodeCoverage [id=25, node[48,IFNE,line 124], decis={node[53,ALOAD_0,line 127],node[49,ALOAD_0,line 125]}, covered=true, coveredBranches={53}]"
org.apache.commons.math.complex.Complex.equals.258,0.9,"NodeCoverage [id=1, node[2,IF_ACMPNE,line 258], decis={node[5,ALOAD_1,line 261],node[3,ICONST_1,line 259]}, covered=true, coveredBranches={5}]
NodeCoverage [id=4, node[7,IFEQ,line 261], decis={node[33,ICONST_0,line 269],node[8,ALOAD_1,line 262]}, covered=true, coveredBranches={8,33}]
NodeCoverage [id=7, node[13,IFEQ,line 263], decis={node[17,ALOAD_0,line 266],node[14,ALOAD_0,line 264]}, covered=true, coveredBranches={17,14}]
NodeCoverage [id=12, node[22,IFNE,line 266], decis={node[31,ICONST_0,line 266],node[23,ALOAD_0,line 266]}, covered=true, coveredBranches={23,31}]
NodeCoverage [id=14, node[28,IFNE,line 266], decis={node[31,ICONST_0,line 266],node[29,ICONST_1,line 266]}, covered=true, coveredBranches={29,31}]"
org.apache.commons.math.dfp.Dfp.align.694,-1.0,
org.apache.commons.math.dfp.Dfp.equals.817,0.9,"NodeCoverage [id=1, node[2,IFEQ,line 817], decis={node[29,ICONST_0,line 826],node[3,ALOAD_1,line 818]}, covered=true, coveredBranches={3,29}]
NodeCoverage [id=4, node[8,IFNE,line 819], decis={node[19,ICONST_0,line 820],node[9,ALOAD_2,line 819]}, covered=true, coveredBranches={9,19}]
NodeCoverage [id=7, node[11,IFNE,line 819], decis={node[19,ICONST_0,line 820],node[12,ALOAD_0,line 819]}, covered=true, coveredBranches={12,19}]
NodeCoverage [id=12, node[18,IF_ICMPEQ,line 819], decis={node[21,ALOAD_0,line 823],node[19,ICONST_0,line 820]}, covered=true, coveredBranches={21}]
NodeCoverage [id=16, node[24,IFNE,line 823], decis={node[27,ICONST_0,line 823],node[25,ICONST_1,line 823]}, covered=true, coveredBranches={27,25}]"
